userId,id,previous_test_scores,learning_style,learning_goals,module_objectives,assessment_scores,feedback_comments,feedback_ratings,level_of_difficulty,title,is_paid,num_subscribers,avg_rating,avg_rating_recent,rating,num_reviews,is_wishlisted,tags,completion_percentage
8,808506,85,auditory,Improve skills,Understand basic concepts,57,Too fast-paced,2,Advanced,Candlestick Analysis For Professional Traders,True,1412,4.3,4.23892,4.23892,250,False,"candlestick, analysis, professional, traders",19.12
9,1187084,61,visual,Complete certification,Understand basic concepts,83,Helpful but needs improvement,3,Advanced,Forex - How Traders Beat The Market With Little Experience !,True,1814,4.8,4.81808,4.81808,133,False,"forex, traders, beat, market, little, experience",104.94
0,2193802,90,kinesthetic,Improve skills,Understand basic concepts,97,Helpful but needs improvement,2,Intermediate,Social Storytelling for Human Resources,True,1742,4.1,4.08213,4.08213,55,False,"social, storytelling, human, resources",310.34
1,1785552,68,kinesthetic,Learn new concepts,Understand basic concepts,61,Great course,1,Beginner,CFA® Level 1 (2020) - Complete Quantitative Methods,True,10232,4.56552,4.55917,4.55917,1790,False,"cfa, level, 1, 2020, complete, quantitative, methods",118.06
2,1410180,61,auditory,Career advancement,Understand basic concepts,87,Loved the interactive parts,3,Intermediate,The Practical BPMN 2.0 Master Class,True,4645,4.53358,4.4608,4.4608,1226,False,"practical, bpmn, master, class",84.13
3,82388,58,kinesthetic,Complete certification,Understand basic concepts,50,Excellent content,2,Intermediate,Consulting Fees Guide: How to Increase Your Consulting Fees,True,416,4.6,4.58634,4.58634,46,False,"consulting, fees, guide, increase, consulting, fees",98.8
4,546924,56,auditory,Learn new concepts,Understand basic concepts,80,Loved the interactive parts,2,Beginner,Trading Economic Indicators - Complete Trading System,True,2983,4.4,4.38972,4.38972,67,False,"trading, economic, indicators, complete, trading, system",68.18
5,852192,77,kinesthetic,Improve skills,Understand basic concepts,53,Excellent content,2,Intermediate,Acumen Presents: Chris Anderson on Public Speaking,True,26377,4.35714,4.3461,4.3461,4619,False,"acumen, presents, chris, anderson, public, speaking",32.32
6,38097,63,auditory,Complete certification,Understand basic concepts,98,Excellent content,3,Advanced,Becoming A Writer,True,15279,4.39474,4.41667,4.41667,557,False,writer,72.0
7,827314,80,visual,Career advancement,Understand basic concepts,94,Helpful but needs improvement,4,Intermediate,Develop Blockbuster Story Ideas that Sell! (Writing Mastery),True,6031,4.71053,4.69163,4.69163,1234,False,"develop, blockbuster, story, ideas, sell, writing, mastery",675.0
8,240450,68,visual,Learn new concepts,Understand basic concepts,99,Could use more examples,3,Advanced,Business Strategy Execution: Designing Agile Organizations,True,11418,4.55306,4.55019,4.55019,1470,False,"business, strategy, execution, designing, agile, organizations",660.0
9,815154,96,auditory,Complete certification,Understand basic concepts,54,Loved the interactive parts,5,Intermediate,Recruiting & Business Development Hacks,True,4440,4.17647,4.10515,4.10515,228,False,"recruiting, business, development, hacks",428.57
0,1560674,65,visual,Career advancement,Understand basic concepts,79,Excellent content,3,Beginner,Building Financial Dashboard in Google Data Studio,True,972,4.5625,4.54344,4.54344,231,False,"building, financial, dashboard, google, data, studio",78.57
1,506568,54,auditory,Career advancement,Understand basic concepts,73,Could use more examples,2,Advanced,Create A Business From Home Day Trading Stocks Today In 2019,True,15207,3.0,3.41384,3.41384,153,False,"create, business, home, day, trading, stocks, today, 2019",100.0
2,631534,84,auditory,Career advancement,Understand basic concepts,52,Loved the interactive parts,1,Beginner,The Complete Sales Prospecting Bootcamp Course,True,3816,4.69811,4.69182,4.69182,449,False,"complete, sales, prospecting, bootcamp, course",37.5
3,2647074,61,auditory,Improve skills,Understand basic concepts,60,Helpful but needs improvement,3,Intermediate,Modern Farming Techniques,True,138,3.65,3.51929,3.51929,39,False,"modern, farming, techniques",54.17
4,704332,74,visual,Learn new concepts,Understand basic concepts,94,Could use more examples,3,Intermediate,From China to Amazon - A LIVE case study and complete guide,True,10347,4.275,4.3345,4.3345,1435,False,"china, amazon, live, case, study, complete, guide",94.83
5,64572,70,kinesthetic,Learn new concepts,Understand basic concepts,53,Too fast-paced,2,Intermediate,Business Ethics: How to Create an Ethical Organization,True,330,4.26667,4.21886,4.21886,113,False,"business, ethics, create, ethical, organization",144.44
6,877350,85,visual,Career advancement,Understand basic concepts,75,Helpful but needs improvement,1,Beginner,Win Top Paying Copywriting Jobs With My Copywriting Secrets!,True,11090,4.48148,4.54226,4.54226,79,False,"win, paying, copywriting, jobs, copywriting, secrets",234.48
7,1606468,72,auditory,Improve skills,Understand basic concepts,76,Great course,1,Intermediate,"Income Statement Reading, Interpretation & Analysis in 2020",True,961,3.65,3.63873,3.63873,41,False,"income, statement, reading, interpretation, analysis, 2020",48.57
8,160322,65,visual,Improve skills,Understand basic concepts,95,Loved the interactive parts,5,Intermediate,Basics of Finance and Budgeting,True,759,4.35,4.3355,4.3355,67,False,"basics, finance, budgeting",118.18
9,507486,88,kinesthetic,Career advancement,Understand basic concepts,92,Could use more examples,3,Intermediate,Technical Analysis 102: Secrets of Trading Revealed,True,7134,4.47872,4.50699,4.50699,235,False,"technical, analysis, 102, secrets, trading, revealed",138.98
0,701932,94,auditory,Learn new concepts,Understand basic concepts,76,Loved the interactive parts,1,Intermediate,Start & Grow Your Staffing & Recruiting Business,True,5668,4.55797,4.58431,4.58431,631,False,"start, grow, staffing, recruiting, business",108.79
1,1965980,91,auditory,Learn new concepts,Understand basic concepts,91,Great course,1,Advanced,Better Storytelling for Business,True,493,4.41667,4.37437,4.37437,63,False,"better, storytelling, business",130.99
2,32908,88,kinesthetic,Learn new concepts,Understand basic concepts,99,Too fast-paced,4,Intermediate,The Complete Introduction To Accounting and Finance,True,6931,4.35833,4.40204,4.40204,917,False,"complete, introduction, accounting, finance",200.0
3,768284,63,visual,Improve skills,Understand basic concepts,55,Could use more examples,4,Advanced,Cybersecurity Law & Policy,True,420,4.15385,4.18855,4.18855,109,False,"cybersecurity, law, policy",29.9
4,2890668,80,kinesthetic,Learn new concepts,Understand basic concepts,64,Too fast-paced,1,Intermediate,Pass the Exam: CompTIA Project+ PK0-004,True,657,4.49242,4.46367,4.46367,91,False,"pass, exam, comptia, pk0, 004",316.67
5,1394594,54,auditory,Complete certification,Understand basic concepts,79,Loved the interactive parts,5,Beginner,Cost of Quality Analysis and Reporting,True,481,4.36207,4.41853,4.41853,101,False,"cost, quality, analysis, reporting",102.44
6,1024734,84,auditory,Improve skills,Understand basic concepts,91,Could use more examples,1,Intermediate,Super Easy Google Adsense Method - 2020,True,35440,3.1,3.35419,3.35419,545,False,"super, easy, google, adsense, method, 2020",95.45
7,1337472,72,auditory,Improve skills,Understand basic concepts,86,Excellent content,2,Beginner,Change Management: Real World Strategies & Tools,True,5139,4.30983,4.21449,4.21449,1202,False,"change, management, real, world, strategies, tools",42.86
8,2503124,78,kinesthetic,Improve skills,Understand basic concepts,86,Could use more examples,3,Advanced,PMP: The Complete PMP Course & Practice Exam PMI PMBOK 6 '20,True,5166,4.325,4.36966,4.36966,721,False,"pmp, complete, pmp, course, practice, exam, pmi, pmbok, 6, 20",15.85
9,1512848,92,visual,Complete certification,Understand basic concepts,91,Loved the interactive parts,5,Intermediate,Effective Listening Skills to Become More Successful,True,1201,4.0,4.01228,4.01228,84,False,"effective, listening, skills, successful",83.12
0,1638006,60,auditory,Career advancement,Understand basic concepts,86,Could use more examples,2,Intermediate,The Complete Business Analysis Fundamentals Course + CERT,True,15456,4.13137,4.11688,4.11688,1876,False,"complete, business, analysis, fundamentals, course, cert",73.91
1,493014,67,auditory,Learn new concepts,Understand basic concepts,84,Great course,5,Intermediate,Financial modeling: Build a forward looking integrated model,True,2560,3.6,3.68256,3.68256,95,False,"financial, modeling, build, forward, looking, integrated, model",45.0
2,585066,96,kinesthetic,Improve skills,Understand basic concepts,72,Loved the interactive parts,2,Advanced,Culture | How to Manage Team Conflict,True,4192,4.33175,4.30299,4.30299,1858,False,"culture, manage, team, conflict",63.08
3,409734,61,kinesthetic,Learn new concepts,Understand basic concepts,55,Helpful but needs improvement,3,Advanced,Online Business Ideas: How to Build a Membership Site,True,2820,4.05,4.08098,4.08098,36,False,"online, business, ideas, build, membership, site",1.32
4,344366,58,visual,Improve skills,Understand basic concepts,53,Helpful but needs improvement,3,Beginner,"Home Business Hack Gold, Silver, Jewelry Sell On Amazon eBay",True,2621,4.7,4.64691,4.64691,62,False,"home, business, hack, gold, silver, jewelry, sell, amazon, ebay",5.26
5,1452044,59,visual,Complete certification,Understand basic concepts,67,Could use more examples,4,Beginner,Pneumatic Control,True,467,3.25,3.34626,3.34626,94,False,"pneumatic, control",333.33
6,1216500,93,visual,Improve skills,Understand basic concepts,58,Too fast-paced,2,Intermediate,Online sales for busy entrepreneurs #1: hacks for more sales,True,3136,3.55,3.00358,3.00358,38,False,"online, sales, busy, entrepreneurs, 1, hacks, sales",63.16
7,1701416,66,kinesthetic,Career advancement,Understand basic concepts,98,Loved the interactive parts,4,Advanced,Ultimate Persuasion Strategies! - Influence Tools & Skills,True,20686,4.8,4.744,4.744,104,False,"ultimate, persuasion, strategies, influence, tools, skills",85.29
8,392866,87,visual,Improve skills,Understand basic concepts,78,Too fast-paced,2,Advanced,Audacity for Instructors and Podcasters - Audacity Mastery,True,324,4.15,4.15652,4.15652,39,False,"audacity, instructors, podcasters, audacity, mastery",114.12
9,1662350,56,auditory,Career advancement,Understand basic concepts,62,Great course,4,Advanced,Project Management Certifications Demystified. PMP or SCRUM?,True,3259,3.6,3.46312,3.46312,43,False,"project, management, certifications, demystified, pmp, scrum",19.61
0,2373578,95,kinesthetic,Career advancement,Understand basic concepts,96,Too fast-paced,3,Advanced,"Upwork Ultimate Guide 2019 - Beginner to Pro, From A to Z!",True,2028,4.77451,4.70282,4.70282,203,False,"upwork, ultimate, guide, 2019, beginner, pro, z",322.22
1,836292,62,visual,Complete certification,Understand basic concepts,66,Could use more examples,5,Intermediate,Book Marketing Methods That Always Work,True,6680,3.85,3.89703,3.89703,45,False,"book, marketing, methods, work",68.18
2,719322,89,visual,Complete certification,Understand basic concepts,94,Helpful but needs improvement,4,Advanced,How to deliver memorable Elevator Pitches everyday,True,8911,4.3,4.26787,4.26787,232,False,"deliver, memorable, elevator, pitches, everyday",42.86
3,585066,91,kinesthetic,Improve skills,Understand basic concepts,81,Could use more examples,2,Intermediate,Culture | How to Manage Team Conflict,True,4192,4.33175,4.30299,4.30299,1858,False,"culture, manage, team, conflict",82.35
4,1190348,58,kinesthetic,Learn new concepts,Understand basic concepts,97,Excellent content,2,Intermediate,Essentials of Software-as-a-Service (SaaS) Business,True,4770,4.24062,4.28336,4.28336,794,False,"essentials, software, service, saas, business",535.71
5,376015,99,kinesthetic,Career advancement,Understand basic concepts,71,Excellent content,3,Beginner,Blogging to Freedom: Create Your Independence with Blogging,True,25207,4.15,4.41069,4.41069,167,False,"blogging, freedom, create, independence, blogging",170.0
6,1259060,76,auditory,Complete certification,Understand basic concepts,53,Helpful but needs improvement,2,Intermediate,The Complete QlikView Boot Camp,True,16016,4.53636,4.49352,4.49352,3642,False,"complete, qlikview, boot, camp",11.76
7,2372768,51,visual,Complete certification,Understand basic concepts,54,Loved the interactive parts,1,Intermediate,Course #3 - Documenting and Review Process With Live Trades,True,2350,4.70833,4.72008,4.72008,290,False,"course, 3, documenting, review, process, live, trades",60.82
8,1653308,54,visual,Career advancement,Understand basic concepts,86,Could use more examples,5,Beginner,Become an Odoo Consultant & start selling Odoo to Businesses,True,140,3.35,3.35277,3.35277,37,False,"odoo, consultant, start, selling, odoo, businesses",97.73
9,179820,78,kinesthetic,Improve skills,Understand basic concepts,90,Loved the interactive parts,4,Beginner,Introduction to Futures & Options,True,4128,4.38043,4.40562,4.40562,536,False,"introduction, futures, options",153.19
0,1302816,86,visual,Career advancement,Understand basic concepts,98,Loved the interactive parts,5,Advanced,The Complete Open Broadcaster (obs) Almanac for 2020,True,623,4.63014,4.64446,4.64446,127,False,"complete, open, broadcaster, obs, almanac, 2020",60.49
1,776296,87,kinesthetic,Complete certification,Understand basic concepts,62,Could use more examples,3,Intermediate,A Flying Introduction to Amazon Web Services: Cloud,True,3160,4.0,3.78534,3.78534,288,False,"flying, introduction, amazon, web, services, cloud",564.29
2,2346552,68,kinesthetic,Career advancement,Understand basic concepts,83,Too fast-paced,4,Intermediate,Transformational Leadership - Leadership Course & Training,True,24360,4.4,4.44357,4.44357,181,False,"transformational, leadership, leadership, course, training",29.82
3,1484840,57,auditory,Career advancement,Understand basic concepts,94,Too fast-paced,4,Beginner,TripAdvisor Domination For Hotels & Hospitality Management,True,2876,4.19444,3.8732,3.8732,127,False,"tripadvisor, domination, hotels, hospitality, management",60.61
